id,host_id,host_name,host_since,host_response_rate,host_acceptance_rate,host_listings_count,neighbourhood_cleansed,state,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
6289049,32695176,Alison,5/5/15,0,0,1,"Edgewood, Bloomingdale, Truxton Circle, Eckington",DC,20002,38.91297353,-77.0052785,House,Private room,2,1,1,1,0,128,0,0,0,0,1,0,1,1125,0,0,0,124,1,5/19/15,5/19/15,100,10,10,10,10,10,10,0.22
8398495,31555195,Zofia,4/19/15,0.43,0.67,1,"Edgewood, Bloomingdale, Truxton Circle, Eckington",DC,20002,38.9181957,-77.00831113,Townhouse,Private room,2,1,1,2,0,79,0,0,0,10,1,20,1,1125,30,60,90,365,1,9/27/15,9/27/15,100,10,10,10,10,10,10,1
1159439,6353432,Henrike,5/12/13,1,0.93,3,"Edgewood, Bloomingdale, Truxton Circle, Eckington",DC,20002,38.91445199,-77.00144198,House,Entire home/apt,3,1,1,1,0,95,0,0,100,35,2,15,1,90,16,44,67,156,111,6/1/13,9/28/15,98,10,10,10,10,9,10,3.89
5014903,10286762,Marty,11/27/13,0.96,0.5,3,"Edgewood, Bloomingdale, Truxton Circle, Eckington",DC,20002,38.91910788,-77.0034777,House,Entire home/apt,4,1,1,2,0,129,859,3399,100,50,2,10,1,1125,18,47,77,352,7,4/18/15,8/15/15,97,10,10,10,10,9,9,1.24
6902964,5883567,Qahira,4/11/13,0.9,1,1,"Edgewood, Bloomingdale, Truxton Circle, Eckington",DC,20017,38.92719197,-76.99681555,Apartment,Entire home/apt,4,1,1,2,0,110,0,0,250,35,2,0,4,1125,29,59,89,89,5,7/6/15,9/28/15,90,9,8,8,9,8,9,1.67
4830144,4431073,Steph,12/17/12,0.9,1,1,"Edgewood, Bloomingdale, Truxton Circle, Eckington",DC,20002,38.91022611,-77.00783193,Apartment,Private room,4,1,1,1,0,85,0,0,0,0,2,25,3,5,5,30,60,62,26,1/24/15,9/17/15,95,10,10,10,10,9,9,3.08
6247860,34312,Marc,8/27/09,1,1,2,"Edgewood, Bloomingdale, Truxton Circle, Eckington",DC,20001,38.91953616,-77.00997003,House,Private room,3,1,1,2,0,85,0,0,0,0,1,0,1,1125,17,47,73,344,7,7/9/15,9/26/15,86,9,9,10,10,9,9,2.41
5881837,3186876,Kimberly,8/7/12,1,0.75,2,"Edgewood, Bloomingdale, Truxton Circle, Eckington",DC,20002,38.92197296,-77.00173766,House,Private room,4,1,1,2,0,90,580,1200,0,20,2,20,1,1125,11,33,63,65,3,4/12/15,4/24/15,100,10,10,10,10,9,10,0.51
5569578,4103926,Rachel,11/9/12,0.8,0.6,1,"Edgewood, Bloomingdale, Truxton Circle, Eckington",DC,20017,38.92423917,-77.00042518,Apartment,Entire home/apt,4,1,1,2,0,120,0,0,0,29,2,0,1,1125,15,42,60,119,6,5/15/15,7/21/15,97,10,10,10,10,9,10,1.27
5958252,17381735,Johnny,6/28/14,1,1,1,"Edgewood, Bloomingdale, Truxton Circle, Eckington",DC,20002,38.92578762,-77.00816198,Apartment,Entire home/apt,3,1,1,1,0,100,0,0,100,25,1,0,1,1125,30,49,79,354,4,5/20/15,8/7/15,90,10,9,10,10,9,9,0.88
8536780,5207740,Kathlyn,2/24/13,1,1,1,"Edgewood, Bloomingdale, Truxton Circle, Eckington",DC,20001,38.91420019,-77.01364073,Apartment,Entire home/apt,2,1,1,1,0,150,0,0,200,0,1,0,2,6,1,1,1,1,0,,,0,0,0,0,0,0,0,0
5440112,13976997,Jane,4/6/14,0.94,0.42,1,"Edgewood, Bloomingdale, Truxton Circle, Eckington",DC,20001,38.92031546,-77.01273454,House,Private room,2,2.5,1,1,0,110,0,0,0,0,2,25,1,1125,11,19,49,324,11,3/14/15,8/12/15,98,10,10,10,10,9,10,1.62
4645274,24048742,Jason,11/22/14,0,0,2,"Edgewood, Bloomingdale, Truxton Circle, Eckington",DC,20002,38.91498813,-77.00823026,Apartment,Private room,2,1,1,1,0,150,0,0,0,0,1,0,1,1125,0,0,12,287,0,,,0,0,0,0,0,0,0,0
6404784,5039947,Dan,2/10/13,0,0,1,"Edgewood, Bloomingdale, Truxton Circle, Eckington",DC,20001,38.90962678,-77.01393249,House,Private room,2,1.5,1,1,0,72,0,0,0,20,1,0,1,1125,0,0,0,114,1,5/17/15,5/17/15,100,10,10,10,10,10,10,0.21
3494073,15717278,Linds,5/19/14,1,1,1,"Edgewood, Bloomingdale, Truxton Circle, Eckington",DC,20001,38.91852361,-77.01165588,House,Private room,2,1,1,1,0,88,500,2000,0,0,1,0,1,30,1,1,8,172,48,7/18/14,9/21/15,98,10,10,10,10,9,10,3.25
6049863,79605,Rachel (And Graig),2/9/10,1,1,1,"Edgewood, Bloomingdale, Truxton Circle, Eckington",DC,20001,38.91030074,-77.01156452,Apartment,Entire home/apt,4,1,1,2,0,110,790,2800,0,39,1,0,2,1125,6,21,51,326,26,6/11/15,9/27/15,92,10,10,10,10,8,9,6.78
4194598,21761590,Tianni,9/25/14,1,1,1,"Edgewood, Bloomingdale, Truxton Circle, Eckington",DC,20002,38.91827109,-77.00661718,House,Private room,2,1,1,1,0,100,600,2500,0,0,2,15,2,30,9,32,60,335,45,1/28/15,9/16/15,92,10,10,9,9,8,9,5.42
8209601,19451299,Kris,8/4/14,1,1,1,"Edgewood, Bloomingdale, Truxton Circle, Eckington",DC,20002,38.92143359,-77.00226574,House,Private room,1,1,1,1,0,100,0,0,0,0,1,0,1,1125,0,0,0,3,1,9/13/15,9/13/15,100,10,8,10,10,8,10,1
4531035,318821,Robin & Stavros,12/14/10,1,1,1,"Edgewood, Bloomingdale, Truxton Circle, Eckington",DC,20001,38.91643823,-77.01185948,House,Entire home/apt,4,1,1,2,0,150,780,2300,200,100,1,0,2,1125,0,0,18,293,1,8/25/15,8/25/15,100,10,10,10,10,10,10,0.75
3456779,17420699,Ryan,6/29/14,0.75,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.9349274,-77.02601257,Apartment,Entire home/apt,4,1,1,1,0,110,700,0,250,45,2,25,2,1125,20,50,80,80,0,,,0,0,0,0,0,0,0,0
304188,1565502,Joel,1/4/12,1,1,2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.9242145,-77.02883651,House,Private room,2,2,1,1,0,55,500,1750,175,25,1,25,1,21,18,48,78,334,171,2/17/12,9/28/15,95,9,9,10,10,9,9,3.87
954211,5182419,Matthew,2/22/13,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.9263338,-77.03499556,Apartment,Entire home/apt,4,2.5,2,3,0,200,0,4000,600,110,2,40,3,28,1,6,12,40,44,4/2/13,9/12/15,95,10,10,9,10,9,9,1.44
8372234,41656215,Chiazo,8/16/15,1,1,6,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93005588,-77.02943392,House,Entire home/apt,15,4,5,9,0,245,0,0,300,400,1,0,3,30,30,60,90,365,0,,,0,0,0,0,0,0,0,0
1237045,4009484,Melanie,10/29/12,0.8,0.78,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20001,38.9273176,-77.0265545,House,Private room,2,2,1,1,0,49,309,1092,0,0,1,10,2,7,0,0,0,272,10,9/1/13,9/22/15,91,10,9,10,10,9,9,0.39
426036,2117904,Jay,4/11/12,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93064895,-77.03872142,Apartment,Entire home/apt,2,1,1,1,0,140,0,2700,300,50,2,0,2,14,29,59,89,364,9,5/19/12,7/31/15,100,10,10,10,10,10,9,0.22
8390904,44213168,Andrew,9/14/15,0,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93442932,-77.02422272,Apartment,Entire home/apt,2,1,2,2,0,500,0,0,0,0,1,0,1,1125,0,0,0,0,0,,,0,0,0,0,0,0,0,0
7785267,37014,Lara & Alex,9/8/09,0.99,0.89,25,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20001,38.92732559,-77.0265934,House,Entire home/apt,6,1,2,2,0,109,0,0,300,120,2,20,3,1125,10,35,65,340,2,9/21/15,9/25/15,100,10,10,10,10,9,10,2
5048947,25914411,Jenny,1/10/15,1,1,3,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92381804,-77.03558625,Apartment,Entire home/apt,2,1,1,1,0,70,0,0,0,30,1,15,1,1125,25,55,85,360,14,2/16/15,9/18/15,91,10,8,10,9,9,9,1.83
8088797,42715760,Katharine,8/27/15,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92432519,-77.03406509,Apartment,Entire home/apt,1,1,0,1,0,75,0,0,0,0,1,0,4,20,0,0,0,10,1,9/21/15,9/21/15,60,10,6,8,8,8,10,1
7380142,38661276,Kyle,7/16/15,0,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92714677,-77.02958988,Apartment,Private room,2,1,1,1,0,85,0,0,0,0,1,0,1,1125,0,0,0,52,0,,,0,0,0,0,0,0,0,0
6310981,3270657,Aaron,8/15/12,0,0,2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93142313,-77.0202527,House,Private room,2,1,1,1,0,120,0,0,0,0,1,0,1,1125,0,0,0,117,1,5/16/15,5/16/15,100,8,10,10,10,4,8,0.21
1552461,759297,Caitlin,6/29/11,1,0.8,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93609402,-77.03757316,Apartment,Entire home/apt,4,1,1,2,550,70,0,0,0,50,2,10,2,1125,6,6,6,281,35,12/30/13,8/9/15,95,10,10,10,10,9,10,1.63
1528509,1267242,Milli,10/9/11,1,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93380333,-77.02730081,House,Entire home/apt,6,2.5,3,3,0,199,0,0,250,165,5,40,1,14,5,13,26,301,10,3/10/14,7/5/15,100,10,10,10,10,10,10,0.52
1037028,5709214,Matt,3/31/13,0.9,0.64,3,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92079233,-77.02878104,House,Entire home/apt,5,2.5,2,2,0,299,2100,7300,550,95,4,50,1,1125,11,41,71,346,16,6/27/14,9/29/15,96,10,9,10,10,10,9,1.03
5690120,4564871,Matthew,1/2/13,0.9,0.5,2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20001,38.92361087,-77.02422422,Apartment,Entire home/apt,2,1,1,1,0,130,800,0,0,0,1,0,1,1125,0,0,0,174,3,4/21/15,7/5/15,100,10,10,10,10,9,9,0.54
7770824,40875363,Benjamin,8/8/15,0.93,0.63,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93044142,-77.03816959,Apartment,Entire home/apt,3,1,0,2,0,110,750,3000,100,25,1,0,2,31,21,51,81,356,1,9/20/15,9/20/15,80,8,6,10,10,8,8,1
2257488,3574033,Grace,9/15/12,1,0.81,9,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92532505,-77.03463163,Apartment,Entire home/apt,5,2,2,3,0,217,1291,4457,500,200,1,0,3,730,2,32,62,337,19,9/26/14,6/3/15,84,8,9,9,9,9,8,1.53
3053021,15543780,Niko,5/14/14,0.33,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93535684,-77.04456427,House,Entire home/apt,6,2,3,4,0,345,2100,0,500,0,1,0,3,9,30,60,90,365,0,,,0,0,0,0,0,0,0,0
8328042,43901912,Carrie,9/10/15,0.92,0.5,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93442824,-77.0279454,Apartment,Private room,2,1,1,1,0,59,399,0,0,0,1,18,1,1125,28,58,88,363,3,9/14/15,9/28/15,80,9,7,10,9,10,7,3
2464607,5008233,Wendy,2/7/13,0,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92128446,-77.03158299,Apartment,Private room,1,1,1,2,0,75,0,0,0,0,1,0,1,1125,0,0,26,301,5,3/29/14,7/20/14,100,10,10,10,10,10,10,0.27
5865318,1359253,Maran,11/1/11,1,0.4,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92228681,-77.0324765,Apartment,Entire home/apt,4,1,2,2,0,165,1050,3500,0,60,1,0,2,1125,11,41,41,41,2,4/10/15,4/23/15,90,8,10,9,10,10,9,0.34
2153587,270541,Ted & Dale,10/25/10,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93131448,-77.0267401,Apartment,Entire home/apt,6,1,2,3,0,138,990,3500,95,40,4,25,2,365,12,40,70,341,68,5/4/14,9/15/15,94,10,9,10,10,10,9,3.94
2645340,10003637,Kevin,11/14/13,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,0,38.92841321,-77.02228929,House,Private room,2,1,1,2,0,68,400,1200,0,10,0,0,1,90,5,28,58,333,20,2/27/15,9/9/15,84,9,8,10,10,9,8,2.74
3186655,2045940,Vlad,4/1/12,0.9,1,3,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20001,38.9290006,-77.02115818,House,Private room,2,1,1,1,0,95,565,965,0,0,1,25,2,1125,0,0,28,273,6,5/30/14,9/11/15,90,10,9,10,9,9,9,0.37
6447093,83030,Viviana,2/19/10,0,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.9316389,-77.03957966,Apartment,Entire home/apt,4,2,2,2,0,114,850,3200,500,0,1,0,4,1125,0,0,0,112,2,8/11/15,8/25/15,100,10,10,10,10,9,10,1.11
7048847,36954423,Kelly,6/28/15,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.92966137,-77.02732969,Apartment,Entire home/apt,3,1,1,2,0,115,625,1800,0,25,1,0,2,1125,0,0,0,70,2,7/5/15,9/7/15,100,10,10,10,10,10,10,0.66
6089682,31603291,Tiah,4/20/15,0.97,0.56,2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92272896,-77.03341976,Apartment,Entire home/apt,3,1,1,1,0,90,0,0,0,25,1,0,1,3,15,43,73,348,1,9/21/15,9/21/15,100,0,0,0,10,10,10,1
7982044,11671495,Bojana,1/26/14,1,0.5,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92437504,-77.03450238,Apartment,Entire home/apt,4,1,1,2,0,90,0,0,0,75,1,0,2,1125,1,1,1,17,0,,,0,0,0,0,0,0,0,0
4066282,21088669,Holly,9/8/14,0.83,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.92962599,-77.04119167,Other,Entire home/apt,4,1,1,2,0,150,900,0,300,50,2,15,2,1125,12,42,72,347,22,10/11/14,8/8/15,88,9,9,9,9,10,9,1.84
1183276,6250693,Jacob,5/6/13,1,0.67,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.92831157,-77.02443467,House,Private room,2,1,1,1,0,90,0,0,95,15,1,15,1,1125,20,50,80,80,98,6/3/13,9/19/15,99,10,10,10,10,9,10,3.45
3157261,3076758,Binny,7/27/12,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92332449,-77.03186975,Apartment,Entire home/apt,2,1,1,1,0,120,750,0,0,25,1,0,2,1125,0,3,29,29,15,6/2/14,8/2/15,100,10,10,10,10,9,10,0.92
598629,789250,John,7/7/11,1,0.78,6,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93260816,-77.02668988,House,Private room,2,1.5,1,1,0,85,0,0,0,0,2,25,2,120,1,31,61,61,3,12/1/12,5/25/13,96,10,9,10,10,10,8,0.09
8342535,43974120,Nia,9/11/15,0.9,0.67,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93302867,-77.02614051,Apartment,Private room,2,1,1,1,0,30,400,1800,300,30,1,0,2,28,10,15,15,15,0,,,0,0,0,0,0,0,0,0
4738092,8066184,Amelia,8/10/13,0.83,0.67,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92764851,-77.03567566,Apartment,Entire home/apt,2,1,0,2,0,95,600,1806,300,25,3,0,1,1125,0,0,0,118,5,12/30/14,7/20/15,96,9,9,10,9,9,10,0.54
5775881,29968555,Erin,3/25/15,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93362237,-77.03082342,Apartment,Private room,2,1,1,1,0,60,475,1500,100,35,1,20,1,15,0,0,0,0,5,6/13/15,8/19/15,92,10,9,9,10,9,8,1.33
5049624,242818,Crystal & Alex,9/22/10,1,0.67,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93394022,-77.03312321,Apartment,Entire home/apt,2,1,1,2,0,85,420,1680,150,75,1,20,3,1200,3,3,3,185,1,10/1/15,10/1/15,100,10,8,10,10,10,10,1
7916840,14751640,Alex,4/26/14,0.94,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93174977,-77.02952118,Apartment,Shared room,2,1,1,1,0,50,0,0,0,0,2,10,1,3,18,48,71,344,8,8/30/15,10/1/15,97,9,10,10,10,10,10,6.86
5614895,29104425,Carmen Natalia,3/10/15,0.2,0.75,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92218702,-77.03247523,Apartment,Entire home/apt,2,1,0,1,0,120,0,0,0,0,1,0,1,1125,1,7,9,248,8,3/29/15,5/30/15,95,10,9,10,10,10,9,1.27
3757962,2409993,Bradley,5/18/12,1,0.25,2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93168071,-77.04473933,Apartment,Entire home/apt,3,2,2,1,0,140,1000,3500,150,75,1,0,2,1125,0,0,0,268,7,8/11/14,8/7/15,94,9,10,9,10,10,9,0.5
1510726,2398103,Andy,5/17/12,0,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93376482,-77.03148847,Apartment,Entire home/apt,4,1,2,1,0,299,0,0,0,0,1,0,2,1125,30,60,90,365,5,9/3/13,4/13/15,96,10,10,10,10,10,10,0.2
7744854,40709062,Dylan,8/6/15,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92569165,-77.03261582,Apartment,Entire home/apt,3,1,1,1,0,85,500,1750,250,30,1,0,1,92,0,11,35,310,2,9/27/15,10/1/15,90,10,9,9,10,9,10,2
2092403,10676734,Mark,12/17/13,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92757219,-77.03360355,Apartment,Entire home/apt,6,2,2,3,0,175,0,0,850,65,3,15,1,1125,10,38,68,343,62,1/21/14,9/29/15,88,9,8,9,9,9,9,3
8424836,41656215,Chiazo,8/16/15,1,1,6,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93138339,-77.03048859,Apartment,Entire home/apt,6,1,2,2,0,165,0,0,200,135,1,0,3,30,11,34,57,330,0,,,0,0,0,0,0,0,0,0
2215303,328471,Darrell,12/27/10,0.94,0.89,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.92798283,-77.03090577,House,Private room,4,1,1,2,0,54,0,0,0,9,1,5,1,1125,20,24,28,28,53,4/30/14,9/21/15,89,9,8,10,9,10,9,3.05
6300619,19328870,Cody,8/2/14,1,1,2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20001,38.92507767,-77.02643638,House,Private room,2,1,1,1,0,49,0,0,0,29,2,15,2,30,4,22,52,259,23,5/17/15,9/23/15,97,10,10,10,10,9,10,4.93
4129767,15224957,Johann,5/7/14,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92321477,-77.03617386,Apartment,Entire home/apt,4,1,1,2,0,129,625,0,0,30,1,25,2,7,0,0,5,5,16,10/13/14,9/25/15,98,10,10,10,10,10,10,1.35
1123343,51269,Shana & Alex,11/4/09,0.67,0,2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93149645,-77.04089492,Apartment,Entire home/apt,3,1,1,1,0,110,720,2800,150,40,2,25,3,365,0,0,0,274,34,5/6/13,5/25/15,93,10,10,10,10,10,10,1.16
3991069,2639916,Georg,6/14/12,1,0.6,3,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.92975098,-77.02577035,Apartment,Entire home/apt,4,1,1,2,0,150,0,0,0,75,2,40,4,1125,0,0,0,272,3,11/19/14,4/12/15,87,10,9,10,10,9,9,0.28
722114,1565502,Joel,1/4/12,1,1,2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92525529,-77.02758261,Apartment,Entire home/apt,6,1,0,1,0,119,1200,4200,200,35,2,25,1,30,12,40,66,322,161,10/17/12,9/28/15,94,9,9,10,10,9,9,4.46
4137248,21462953,Harold,9/17/14,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93091468,-77.03640354,Apartment,Private room,2,1,1,1,0,55,0,0,0,0,1,15,1,1125,8,28,57,147,8,9/26/14,10/2/15,95,10,10,10,10,10,10,0.64
3827715,6357642,Abigail,5/12/13,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.92860487,-77.02923425,Apartment,Entire home/apt,4,1,1,2,0,168,1000,0,200,25,2,20,3,14,0,4,10,285,31,9/16/14,9/15/15,97,10,10,10,10,9,10,2.43
7292943,3218779,Antoine,8/10/12,0.5,0.67,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93168467,-77.03606977,House,Private room,1,1,1,1,0,55,0,0,0,0,1,0,5,1125,0,0,0,56,0,,,0,0,0,0,0,0,0,0
6870703,27504019,Seth,2/9/15,1,1,2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92647666,-77.02935619,Apartment,Private room,2,1,1,1,0,90,0,0,0,0,1,0,1,1125,8,37,67,67,6,8/22/15,9/30/15,100,10,10,10,10,10,10,4.19
512086,661950,Jm,6/3/11,0.86,0.63,2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92355562,-77.03592356,Apartment,Entire home/apt,2,1,0,1,0,105,0,2290,150,60,2,0,1,1125,26,26,26,298,28,9/23/12,9/27/15,93,10,9,10,10,9,9,0.76
5902707,30656777,Sunny,4/5/15,0.89,0.33,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93314735,-77.03082209,Apartment,Entire home/apt,2,1,1,1,0,109,0,0,0,0,1,0,1,3,15,43,73,348,2,4/20/15,5/26/15,100,10,10,10,10,9,9,0.36
3563677,17943997,Romi,7/10/14,1,0.83,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93373,-77.03041661,House,Entire home/apt,2,1,1,1,0,85,425,1900,500,50,2,25,1,1125,6,35,65,340,9,10/13/14,8/26/15,96,9,9,10,10,9,10,0.76
6220027,838407,Corey,7/19/11,0.7,0.8,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92761096,-77.02724805,Apartment,Entire home/apt,3,1,1,1,0,120,0,0,0,0,1,0,1,1125,6,6,6,280,1,5/19/15,5/19/15,100,8,10,8,10,10,8,0.22
2318183,8041566,Chris,8/9/13,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93367993,-77.03216221,House,Entire home/apt,2,1,1,1,0,104,620,1500,250,45,2,0,2,1125,9,37,54,327,19,8/18/14,8/13/15,97,10,10,10,10,9,10,1.38
723716,3138065,Steve,8/2/12,1,1,2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93569141,-77.04235192,Apartment,Entire home/apt,2,1,0,1,0,90,575,1900,0,20,1,0,2,180,5,5,5,223,5,7/5/15,9/28/15,92,10,10,10,10,10,10,1.65
2575129,12519189,Katie,2/23/14,0,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93539913,-77.02403258,Apartment,Entire home/apt,2,1,1,1,0,97,600,2000,0,120,1,10,1,1125,14,14,28,303,0,,,0,0,0,0,0,0,0,0
8383325,29048766,Joseph,3/9/15,0,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93121538,-77.0230824,Apartment,Private room,1,1,1,1,0,130,750,3000,0,0,1,0,1,1125,30,60,90,365,0,,,0,0,0,0,0,0,0,0
3311417,16578778,Celeste,6/9/14,1,1,2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93095579,-77.02827576,Apartment,Private room,2,2.5,1,1,0,100,0,0,0,0,1,0,1,4,4,4,29,29,1,9/25/15,9/25/15,80,6,8,10,10,8,6,1
7351020,5734532,Danielle,4/2/13,0.33,0.67,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.9364513,-77.02037734,House,Entire home/apt,3,1,1,2,0,85,0,0,0,25,1,20,1,2,21,51,81,356,0,,,0,0,0,0,0,0,0,0
7784761,3440635,Danny,9/1/12,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92734928,-77.03779093,Apartment,Entire home/apt,2,1,1,1,0,89,600,0,1000,40,1,0,4,1125,0,0,0,15,1,9/13/15,9/13/15,100,10,10,10,10,10,10,1
3230027,3363211,Star,8/24/12,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20001,38.92758259,-77.02472436,Apartment,Entire home/apt,4,1,2,2,0,129,899,0,100,0,2,35,3,8,5,5,5,5,49,7/5/14,9/8/15,95,10,10,10,10,9,9,3.22
7547263,38491564,Natasha,7/14/15,0,0,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.9320996,-77.02556423,Apartment,Private room,2,1,1,1,0,90,466,2000,0,15,1,45,1,1125,29,59,89,89,0,,,0,0,0,0,0,0,0,0
936467,4307908,Heather,12/2/12,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93104706,-77.02474067,House,Private room,1,1.5,1,1,0,67,450,1550,0,25,1,0,5,60,0,8,38,313,22,2/20/13,8/23/15,95,10,9,10,10,9,9,0.69
5909022,427473,Nadia,3/7/11,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20010,38.93401334,-77.04430338,House,Private room,3,1.5,1,2,0,89,0,0,100,20,2,25,1,30,17,37,67,342,40,4/18/15,9/23/15,98,10,10,10,10,10,10,7.1
5974591,4526339,Doug,12/29/12,1,0.89,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",DC,20009,38.92871043,-77.0278009,Apartment,Private room,2,1,1,2,0,63,385,1350,0,0,1,0,1,1125,17,30,60,335,13,6/22/15,9/17/15,78,8,6,9,9,9,8,3.75
