id,host_id,host_response_rate,host_acceptance_rate,host_listings_count,zipcode,latitude,longitude,accommodates,bathrooms,bedrooms,beds,square_feet,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,price
6404202,32837957,0.9,1,2,20024,38.87355849,-77.01030749,1,1.5,1,1,0,150,30,1,0,2,1125,24,54,84,359,7,100,10,10,10,10,9,10,1.56,75
8919,27910,1,1,2,20024,38.87697998,-77.01569105,2,2,1,1,0,100,0,1,10,10,365,0,0,6,281,46,92,9,9,10,10,9,9,0.62,85
3051119,3982280,1,0.89,1,20024,38.87956166,-77.02109472,1,1,1,1,0,0,50,1,0,1,1125,21,51,81,356,56,92,9,10,10,10,10,9,3.37,75
6611528,31824228,0.9,0.93,3,20003,38.87306977,-77.00991684,4,2,2,2,0,100,100,3,0,2,4,4,4,25,25,0,0,0,0,0,0,0,0,0,250
6334405,32837957,0.9,1,2,20024,38.87476507,-77.00962323,1,1.5,1,1,0,150,30,1,0,1,1125,30,60,90,365,0,0,0,0,0,0,0,0,0,70
2737566,13997197,0,0,1,20024,38.87305222,-77.01687942,4,2,2,2,0,800,185,4,0,1,1125,3,33,63,338,10,100,10,10,10,10,10,10,0.57,228
5317214,17054325,0.81,0.94,4,20024,38.88004388,-77.02077604,4,1,1,2,0,0,10,1,10,1,1125,6,34,55,330,38,86,10,9,9,9,9,9,4.89,69
8355947,44043664,0.96,0.84,1,20024,38.88223031,-77.0135737,1,1,1,1,0,0,0,1,0,1,1125,1,25,55,330,5,88,10,9,10,9,10,9,5,65
3842120,5627766,0.92,0.9,1,20024,38.87920097,-77.02090319,2,1,0,1,0,250,40,1,0,2,10,19,38,66,341,35,98,10,10,10,10,10,9,2.75,130
3060149,15575313,0.9,0.75,1,20024,38.87488685,-77.01837177,2,1,1,1,0,0,0,1,35,3,1125,17,32,62,66,6,77,9,8,10,9,10,9,0.51,69
6939864,36388669,0,0,1,20024,38.87813154,-77.0192199,3,1,1,1,0,0,0,1,0,1,1125,0,0,0,76,1,100,10,10,10,10,10,10,0.34,102
3712139,9972342,0,0,1,20024,38.87215747,-77.01954591,2,1,0,1,0,125,35,2,35,3,29,0,0,0,60,16,96,10,9,10,10,10,10,1.13,99
8178552,42987270,0.83,0,2,20017,38.94767322,-76.99831517,4,1,1,1,0,0,65,1,0,1,1125,27,57,87,362,0,0,0,0,0,0,0,0,0,88
569952,2804758,0.9,1,1,20017,38.93593182,-76.99251478,2,1,1,1,600,150,60,4,20,5,120,1,31,61,336,7,100,10,10,10,9,9,10,0.18,80
5585781,28827689,0.92,0.99,23,20017,38.93610044,-76.99096954,2,1,1,1,0,0,0,1,0,1,1125,0,0,0,275,5,92,9,10,10,10,10,9,0.86,89
8225758,43309278,0.96,1,1,20017,38.93970834,-76.99411326,4,1,1,1,0,0,0,1,0,1,1125,18,47,77,352,1,100,8,10,10,10,8,8,1,90
1025018,4212613,1,1,2,20017,38.95024169,-76.99253092,1,1,1,1,0,0,10,1,0,1,1125,22,49,79,354,29,82,7,7,9,10,8,9,0.98,55
1843477,1495405,0.95,1,1,20017,38.95072005,-76.99782805,3,1,0,1,0,100,40,3,5,3,150,10,37,67,342,27,82,9,8,9,9,9,9,1.23,70
6424291,20282,1,1,2,20018,38.94281115,-76.97649492,2,1.5,1,1,0,0,10,0,0,1,1125,0,0,0,275,7,94,9,10,10,9,8,9,1.75,75
8415619,44327735,0.91,0.91,1,20017,38.94982857,-76.99610919,3,1,1,2,0,0,0,2,0,2,1125,14,42,72,347,0,0,0,0,0,0,0,0,0,60
5396209,12239314,1,1,2,20017,38.93702205,-76.99608811,2,1,1,1,0,0,0,1,0,2,6,8,21,30,211,4,90,9,9,10,9,9,9,0.66,75
8301001,43767631,1,0,1,20017,38.9330831,-76.99646049,4,1,1,1,0,0,25,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,300
7227924,37843546,0.9,0.86,1,20017,38.93690611,-76.99124048,1,1,1,1,0,0,0,1,0,1,1125,28,58,88,363,5,100,10,10,10,10,10,10,4.29,60
5581410,28827689,0.92,0.99,23,20017,38.93622153,-76.99158344,4,1,1,2,0,0,0,1,0,1,1125,1,1,1,275,1,80,10,10,8,10,8,8,0.17,150
8383668,22731277,0.95,0.9,2,20017,38.95060255,-76.9951064,8,1,2,3,0,0,0,4,13,4,1125,11,41,71,346,0,0,0,0,0,0,0,0,0,125
912597,1542997,0.91,0.55,1,20064,38.93753028,-76.99990842,2,1,1,2,0,0,0,1,0,1,1125,5,5,5,249,4,88,9,6,10,10,10,9,0.14,50
4002,5143,0.81,1,2,20017,38.94597657,-76.97860154,9,1,2,4,0,200,70,4,25,2,365,24,54,84,359,119,87,9,9,9,9,8,9,1.46,150
8507015,44796531,0,0,1,20064,38.93379374,-76.99734803,4,2,2,2,0,0,0,1,0,1,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,1200
2969279,15150056,0.6,1,1,20017,38.95233002,-76.98660167,4,1.5,1,2,0,0,0,1,15,1,1125,30,60,90,365,8,83,9,8,10,9,8,9,0.49,45
7892734,41612742,1,0,1,20017,38.93273641,-76.99424938,2,1,1,1,0,0,0,1,0,3,10,30,60,90,365,0,0,0,0,0,0,0,0,0,89
3576433,18009539,1,0,1,20017,38.94965638,-76.99493013,2,1,1,1,0,200,50,2,25,2,4,12,28,43,299,1,100,10,10,10,10,8,10,0.07,75
6590953,20282,1,1,2,20018,38.94381217,-76.97554195,2,1,1,1,0,0,10,2,10,1,1125,28,58,88,363,5,88,10,10,10,9,9,10,1.21,65
800227,4212613,1,1,2,20017,38.94952379,-76.99263173,2,1,1,1,0,0,10,1,25,1,15,1,31,61,332,63,92,9,9,10,10,9,9,2.08,55
5780387,3318111,1,1,2,20017,38.94592332,-76.99644014,4,1,1,1,0,0,0,2,5,1,1125,18,48,78,78,11,84,9,10,10,10,8,9,1.86,67
8131716,33192701,0,0,1,20017,38.93393991,-76.99594957,3,1,1,1,0,0,100,3,100,1,3,0,0,0,8,0,0,0,0,0,0,0,0,0,1000
7837301,41283502,1,1,2,20017,38.93697872,-76.98994091,6,1,1,1,0,0,50,2,60,1,1125,24,53,83,358,0,0,0,0,0,0,0,0,0,129
5396258,12239314,1,1,2,20017,38.93654724,-76.99559689,2,1,1,1,0,0,0,1,0,2,150,2,15,23,47,19,91,10,9,10,10,9,9,2.53,55
5585752,28827689,0.92,0.99,23,20017,38.93483358,-76.99102696,2,1,1,1,0,0,0,1,0,1,1125,0,0,0,275,4,75,9,10,10,10,8,9,0.76,89
6601333,33313857,0.76,0.95,3,20017,38.93492542,-76.98988952,2,1,1,2,0,0,0,1,0,2,1125,13,39,68,343,10,94,10,9,10,10,9,10,2.5,75
4455041,23117246,0.7,0.86,1,20017,38.93726316,-76.99125418,5,2.5,3,3,0,0,0,4,50,1,1125,22,52,82,357,3,73,8,6,9,9,9,9,0.48,150
8256256,7839545,0,0,1,20017,38.94039458,-76.98949294,2,1,1,1,0,0,0,1,0,1,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,500
7790483,41001380,0,0,1,20017,38.93361448,-76.99469982,3,1,1,1,0,0,50,2,50,1,1125,0,0,0,28,0,0,0,0,0,0,0,0,0,400
8445074,325812,1,1,1,20017,38.94065929,-76.9949916,4,1,1,1,0,0,0,1,0,1,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,150
4612058,3318111,1,1,2,20017,38.94564981,-76.99670454,3,1,1,1,0,0,0,2,5,1,1125,12,42,72,72,55,89,9,9,9,10,8,9,5.45,67
8141935,42987270,0.83,0,2,20017,38.94828781,-76.99752496,10,4,4,3,0,0,65,1,0,1,1125,25,55,85,360,0,0,0,0,0,0,0,0,0,400
8470124,10902045,0,0,1,20017,38.94106071,-76.99296718,6,1,2,3,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,299
2768326,230348,0.9,1,1,20017,38.95279737,-76.99223221,2,1,1,1,0,250,0,1,50,4,1125,10,10,10,283,15,95,10,9,10,10,8,9,0.97,42
8472894,16672449,0,0,1,20064,38.93242511,-76.99614335,2,1,1,1,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1200
5585277,28827689,0.92,0.99,23,20017,38.93458951,-76.99183639,2,1,1,2,0,0,0,1,0,1,1125,1,1,1,276,1,100,8,10,10,10,6,8,0.22,89
5945240,28827689,0.92,0.99,23,20017,38.93612066,-76.99179583,4,1,1,2,0,0,0,1,0,1,1125,1,1,1,275,5,96,9,9,10,10,9,9,0.86,150
6311308,6296353,1,1,1,20017,38.9463588,-76.990472,2,1,1,1,0,0,6,1,0,1,1125,2,15,31,294,17,98,10,10,10,10,9,10,8.79,42
6390185,33313857,0.76,0.95,3,20017,38.93465426,-76.99103825,2,1,1,1,0,0,0,1,0,2,30,6,36,66,341,15,95,10,10,10,9,10,10,3.41,85
8389501,41283502,1,1,2,20017,38.93824735,-76.98902297,2,1,1,1,0,0,0,1,0,3,1125,12,12,12,12,0,0,0,0,0,0,0,0,0,300
1546656,8242295,0.9,0.43,1,20010,38.93830283,-77.03170632,2,1,0,1,0,200,0,1,0,3,1125,0,9,19,83,14,100,10,10,10,10,9,10,0.56,100
316270,1624394,0.69,1,2,20011,38.93912935,-77.01880914,6,1,1,3,0,150,5,2,25,1,330,16,44,71,253,90,93,10,10,10,10,9,9,2.09,80
3206180,16245062,1,1,1,20011,38.93886761,-77.01971859,2,1,1,1,0,0,35,2,20,2,1125,6,25,55,316,9,98,10,10,10,10,9,9,0.57,125
2361612,2809940,1,1,1,20011,38.94443304,-77.02179048,2,1,1,1,0,0,0,1,0,2,25,27,57,87,362,31,99,10,10,10,10,9,10,1.93,115
846668,3452920,1,0,1,20011,38.95322265,-77.01665936,2,1,1,1,0,100,60,1,0,2,25,0,30,60,60,8,95,10,10,10,10,8,10,1.18,84
7629135,36270684,1,1,1,20011,38.94792867,-77.02800207,4,1,1,1,0,0,0,1,0,1,1125,16,46,76,351,9,100,10,10,10,10,10,10,5.4,110
1594221,8503228,0,0,1,20010,38.93644043,-77.02833479,2,1,1,1,0,150,0,1,15,2,1125,0,0,8,280,41,98,10,10,10,10,10,10,1.71,75
7072404,16742084,0.7,0.67,1,20011,38.94179569,-77.03291502,2,1.5,1,1,0,0,10,1,10,1,1125,0,0,0,69,1,80,10,10,10,10,10,10,0.38,40
7492927,20870905,0,0,1,20011,38.93741395,-77.02467443,3,1,1,1,0,0,15,3,20,1,1125,0,0,0,47,0,0,0,0,0,0,0,0,0,88
5680993,27789799,1,0.8,1,20011,38.96089416,-77.02944934,2,1,1,1,0,0,0,1,15,1,1125,0,0,9,284,4,93,10,9,10,10,9,9,0.92,50
2168459,2431022,0.68,0.91,5,20011,38.9446978,-77.01392412,4,2.5,2,2,0,150,0,1,0,1,1125,23,53,83,358,20,85,9,9,10,9,9,9,1.08,120
4447996,23083652,1,1,1,20011,38.94030216,-77.03400676,4,1,2,2,0,0,45,1,0,2,1125,5,5,5,94,7,89,9,9,9,10,9,9,2.33,185
839054,4383284,0.67,1,1,20011,38.95329322,-77.02760816,2,1,1,1,1200,100,120,2,50,1,1125,30,60,90,365,7,91,9,10,9,10,8,9,0.26,150
3191051,16172419,0.5,0,1,20011,38.93867376,-77.03446356,2,1,1,1,0,95,48,2,25,1,1125,0,17,47,322,1,100,10,10,10,10,10,10,0.53,57
8622371,10429559,1,1,2,20010,38.93740395,-77.03229756,4,1,2,2,0,0,50,1,0,3,1125,10,10,10,10,0,0,0,0,0,0,0,0,0,94
4416129,3008145,0.7,0.5,1,20010,38.93622895,-77.0248606,3,1,1,1,0,0,25,1,10,1,4,18,48,78,353,9,93,10,9,10,10,9,10,0.98,100
6106974,15268222,1,1,1,20011,38.9388888,-77.02936318,3,1,1,1,0,100,80,2,15,1,1125,9,29,29,167,3,100,10,9,10,10,10,10,0.84,89
7090042,37159894,0,0,1,20011,38.93684992,-77.02429261,2,1,1,1,0,0,0,1,0,1,1125,0,0,0,69,0,0,0,0,0,0,0,0,0,80
6600704,37014,0.99,0.89,25,20011,38.95233213,-77.01585929,4,1,0,1,0,300,90,4,20,3,1125,30,60,90,344,0,0,0,0,0,0,0,0,0,85
4575829,6717265,0.7,0.25,1,20010,38.93746082,-77.02621483,3,1,1,1,0,0,65,1,0,2,31,20,44,70,345,1,80,10,10,10,10,10,10,1,90
6091388,2379779,1,1,2,20011,38.9577183,-77.02138897,2,1.5,1,1,0,0,0,1,0,2,30,24,54,84,357,17,98,10,10,10,10,9,10,3.7,72
7074443,37091776,1,1,1,20011,38.9524303,-77.02240146,2,1,1,1,0,0,0,1,0,7,1125,0,0,0,67,0,0,0,0,0,0,0,0,0,65
4371199,21420084,0.27,0.88,2,20011,38.93980356,-77.02350849,1,1,1,1,0,0,0,1,0,7,1125,18,48,78,353,6,77,8,7,8,9,8,8,0.64,65
610655,3027744,1,0.89,1,20011,38.95720511,-77.02070854,4,1,1,1,0,0,0,3,25,2,1125,14,38,68,343,130,91,9,9,10,10,8,9,3.47,97
7438911,2431022,0.68,0.91,5,20011,38.94289882,-77.01840215,2,2,1,2,0,0,0,1,0,1,1125,21,51,81,356,6,93,9,10,10,10,10,10,2.95,55
4715534,22027428,0,0,1,20011,38.93867725,-77.02736074,2,1,0,1,0,0,0,1,0,1,1125,0,0,5,280,0,0,0,0,0,0,0,0,0,90
3760995,315148,0.85,0.79,19,20010,38.93668891,-77.02359971,1,3,1,1,0,0,20,0,0,4,365,0,0,11,286,1,80,8,6,6,10,10,8,0.88,45
8630791,45391548,0,0,1,20011,38.95480391,-77.01140099,2,1,1,1,0,0,0,1,15,2,1125,30,60,90,365,0,0,0,0,0,0,0,0,0,120
3692675,342154,1,1,1,20011,38.9414302,-77.01799255,4,1,1,2,0,0,45,4,25,2,30,0,13,37,312,25,98,10,10,10,10,9,10,2.8,99
865061,4671183,0,0,1,20011,38.95987971,-77.03622361,1,1,1,1,0,0,0,1,0,1,5,30,60,90,365,1,97,10,10,10,10,8,10,0.03,100
5116752,3238684,1,0.69,2,20011,38.94833604,-77.02057391,6,1,2,2,0,0,75,4,10,2,35,6,24,43,305,15,95,10,10,10,10,9,10,1.88,150
887461,315148,0.85,0.79,19,20010,38.9383994,-77.0236338,1,2.5,1,1,0,0,20,0,0,4,365,13,43,73,348,1,80,6,2,10,10,10,8,0.32,32
3663,4617,1,1,2,20011,38.95887599,-77.02553857,5,3.5,4,3,0,0,0,2,0,2,30,0,0,0,135,21,94,9,9,10,10,10,10,0.34,140
2168338,2431022,0.68,0.91,5,20011,38.94244786,-77.02078563,2,1.5,1,1,0,0,0,1,0,1,1125,18,48,78,353,57,91,9,9,9,9,9,9,2.75,59
4273077,5137741,1,1,1,20011,38.94018581,-77.01846648,2,1,1,1,0,0,11,1,0,1,7,6,30,52,141,10,100,10,10,10,10,9,10,3.33,63
3920830,3130297,0.87,1,2,20011,38.95343139,-77.03069496,2,1.5,1,1,0,0,15,1,10,1,30,30,60,90,365,49,89,9,9,9,9,8,9,3.68,85
4519011,23428558,0.88,1,1,20011,38.95047341,-77.03337351,16,8,10,13,0,1500,300,16,45,3,1125,7,21,42,283,0,0,0,0,0,0,0,0,0,1250
3241116,16398368,0,1,1,20010,38.93793711,-77.02877149,2,1,1,0,0,0,50,1,0,2,7,28,58,88,363,1,100,10,10,10,10,10,8,0.22,98
4749216,553227,1,0.95,3,20011,38.94432729,-77.01514891,16,3.5,5,5,0,0,155,10,15,3,365,15,31,50,310,8,85,9,8,10,10,8,9,0.86,299
28204,25188,0.58,0.51,480,20011,38.94808125,-77.03005882,10,2,5,5,0,0,300,10,25,3,730,30,60,90,365,6,72,9,9,10,10,9,9,0.1,520
4879922,1546598,1,1,4,20011,38.94789183,-77.02281583,4,2.5,1,1,0,0,15,2,25,2,28,15,45,75,350,45,97,10,10,10,10,9,10,5.08,72
4462231,4185634,0.9,1,1,20011,38.94732871,-77.02486403,6,2.5,3,3,0,250,60,1,0,2,1125,2,2,2,82,10,96,10,10,10,10,9,10,0.95,200
1857312,9692598,1,1,2,20011,38.93957869,-77.02271852,3,1.5,1,2,0,100,25,1,11,3,1125,30,60,90,365,2,100,10,10,10,9,9,10,2,64
7759093,40797092,1,0,1,20011,38.94437344,-77.02454901,2,1,1,1,0,0,40,1,20,1,10,30,60,90,365,0,0,0,0,0,0,0,0,0,55
3521076,333630,1,0.96,4,20010,38.94393577,-77.04540292,2,1,1,1,0,0,20,1,20,1,1125,28,58,88,363,23,89,9,8,9,10,9,9,1.56,70
7626430,21014832,1,1,1,20011,38.94461356,-77.01757714,4,1,1,1,0,250,40,2,5,2,1125,0,0,18,181,2,100,10,10,10,10,8,9,1.46,85
874684,1753164,0.9,0.67,1,20010,38.93719163,-77.0329292,3,1,1,1,0,0,0,1,0,4,50,28,58,88,178,16,93,9,10,10,10,9,9,0.52,120
8010019,38826760,0,0,1,20011,38.94934892,-77.02345013,2,1.5,1,1,0,95,25,2,40,2,1125,25,55,85,360,0,0,0,0,0,0,0,0,0,75
3021191,332287,1,0.67,1,20011,38.94815006,-77.02330359,6,1.5,3,3,0,0,0,1,0,2,1125,0,3,3,120,5,96,10,10,10,10,9,10,0.3,150
3914048,20224946,0,0,1,20011,38.93991241,-77.02715987,3,1,1,1,0,0,25,1,10,1,15,0,0,0,273,9,94,9,8,10,9,9,9,0.68,275
3121122,3177688,1,1,2,20011,38.94423959,-77.01906179,6,3.5,4,3,0,100,120,1,0,2,1125,0,7,7,7,1,100,10,10,10,10,8,10,0.11,215
4129072,21420084,0.27,0.88,2,20011,38.9401232,-77.02426541,2,1,1,1,0,0,0,1,10,2,1125,25,55,85,360,6,97,9,9,10,10,8,9,0.68,85
6290931,16111831,1,0.8,1,20011,38.95872984,-77.03049233,2,1,1,1,0,0,20,1,0,1,1125,18,48,78,353,11,100,10,10,10,10,10,10,2.48,90
7195053,6531855,1,0.91,1,20011,38.93877317,-77.01906958,2,1,1,1,0,500,60,2,20,2,1125,5,9,9,245,10,98,10,10,10,10,10,10,4,60
7914192,8220231,0.88,1,1,20011,38.94429731,-77.02113715,3,1,1,1,0,99,75,2,10,1,1125,13,43,73,348,0,0,0,0,0,0,0,0,0,99
3112949,6795600,1,0.92,1,20011,38.95204949,-77.02069901,4,1,1,1,0,150,20,2,10,1,1125,20,50,52,296,54,97,10,10,10,10,8,10,3.33,89
1481990,4433,0.33,0,2,20011,38.9586148,-77.03311484,6,3.5,3,3,0,1000,180,4,50,3,1125,26,56,86,361,3,93,10,10,10,10,10,9,0.16,395
6553185,34272654,1,0.77,1,20011,38.94090472,-77.0380898,2,1.5,1,1,0,100,15,2,25,1,1125,29,59,89,364,10,100,10,9,10,10,10,10,2.97,78
6047219,5571655,1,0.6,3,20011,38.94015705,-77.02275975,6,2.5,2,2,0,300,40,4,20,2,1125,0,0,0,139,0,0,0,0,0,0,0,0,0,180
6586078,9634571,0.92,0.88,2,20010,38.9373845,-77.02853414,2,1.5,1,1,0,0,0,1,20,1,1125,15,45,75,350,2,100,10,10,10,10,8,9,0.56,200
7968494,2379779,1,1,2,20011,38.95852263,-77.02057859,4,1.5,2,2,0,0,75,2,45,4,11,10,10,10,28,0,0,0,0,0,0,0,0,0,145
4881590,1546598,1,1,4,20011,38.949613,-77.02264735,6,2.5,1,2,0,0,30,4,25,2,30,16,42,72,347,7,97,10,10,10,10,9,10,0.94,134
685304,789250,1,0.78,6,20011,38.93869169,-77.01833615,2,1,1,1,0,0,0,2,25,2,1125,27,54,70,320,34,92,9,9,10,10,9,9,0.95,75
1048410,5771803,1,1,1,20011,38.95098403,-77.02858666,3,1,2,2,0,99,25,2,25,2,10,18,35,65,65,21,94,9,10,10,10,9,9,3.62,100
4964259,914976,1,1,1,20011,38.93883691,-77.02358312,2,1,1,1,0,0,5,1,0,2,1125,0,0,0,246,5,96,10,10,10,10,9,10,0.93,95
4870349,1546598,1,1,4,20011,38.94919284,-77.02340665,2,2.5,1,1,0,0,15,2,25,2,31,7,25,55,330,32,96,10,10,10,10,9,9,3.68,67
1083336,5956393,1,0.9,2,20011,38.94994689,-77.02010863,11,3,3,6,0,0,125,5,10,1,365,11,31,61,291,84,96,10,9,10,10,8,9,3.11,260
2560391,11190236,1,0.95,2,20011,38.94352471,-77.01317557,2,1,1,1,0,0,0,1,0,2,1125,9,23,49,320,75,95,10,9,10,10,9,10,4.18,75
6810814,35653637,1,0.75,1,20011,38.953512,-77.02115248,2,1,1,1,0,0,100,0,0,1,30,29,59,89,176,2,100,10,10,10,10,10,10,0.66,60
7132234,37356046,0.9,0.89,1,20011,38.95254139,-77.03081627,3,1,1,1,0,0,0,1,0,4,1125,9,32,32,228,3,100,10,10,10,10,10,10,1.36,65
2861184,14626656,0.78,1,2,20011,38.94198166,-77.0334189,4,1,1,2,0,95,15,2,10,2,1125,0,0,0,0,18,67,8,5,8,9,7,7,1.05,89
6852539,35906256,1,0,1,20011,38.9393657,-77.02670504,2,1,1,1,0,0,20,1,0,1,1125,0,0,0,84,1,100,10,10,10,10,10,10,0.54,70
4034147,20916687,1,0.85,2,20011,38.93923009,-77.03026789,4,1,1,2,0,100,60,2,10,2,1125,8,31,61,331,16,94,9,10,9,10,9,9,1.36,99
1911835,9919108,1,1,1,20011,38.95066252,-77.01658571,4,1,0,1,0,0,70,1,0,1,1125,12,42,72,347,72,84,9,8,9,9,8,9,3.79,99
4704514,1430490,1,0.67,1,20011,38.94049694,-77.03284249,2,1,1,1,0,0,0,2,25,1,1125,4,34,64,339,8,95,9,10,10,10,10,10,0.78,65
6144468,25539909,1,1,1,20011,38.94857631,-77.02102138,3,1,0,2,0,0,30,1,0,2,1125,16,44,74,74,24,98,10,10,10,10,9,10,4.9,85
7031631,31991670,1,0.25,1,20010,38.93837251,-77.03612862,4,1,2,2,0,0,20,3,20,1,1125,4,4,20,94,2,90,10,10,9,9,7,9,0.67,70
8596334,5073160,1,0,1,20011,38.94500681,-77.01638952,2,1,1,1,0,0,20,1,0,1,1125,21,51,81,340,0,0,0,0,0,0,0,0,0,49
1018211,509854,0.75,1,1,20011,38.947551,-77.03105254,1,1,1,1,0,250,0,1,0,6,150,0,0,11,286,10,94,10,10,9,10,9,10,0.35,70
1827260,9287583,0,0,1,20011,38.94555132,-77.01775613,5,1.5,3,3,0,250,20,0,0,1,1125,0,0,25,298,2,82,9,7,8,9,8,9,0.09,145
2727020,4433,0.33,0,2,20011,38.959492,-77.0314507,2,1,1,1,0,500,45,1,0,3,30,27,57,87,362,0,0,0,0,0,0,0,0,0,125
3099304,3177688,1,1,2,20011,38.94563006,-77.01805259,3,1.5,1,1,0,0,50,2,20,1,1125,0,7,7,7,3,100,10,10,10,10,9,10,0.22,75
6810295,15615062,1,0.94,1,20011,38.95635429,-77.02252396,2,1,1,1,0,0,25,2,6,14,160,0,29,59,334,3,80,8,8,10,10,7,9,1.14,50
888029,315148,0.85,0.79,19,20010,38.93656106,-77.02377392,1,2.5,1,1,0,0,15,0,0,5,365,0,0,0,232,4,87,7,6,10,10,10,9,0.16,45
1354619,2645655,1,1,1,20011,38.93693037,-77.02404014,2,1,1,1,0,100,25,1,0,2,365,2,8,16,291,5,88,10,9,10,9,9,9,0.2,125
3761001,315148,0.85,0.79,19,20010,38.93821321,-77.02502507,1,2.5,1,1,0,0,20,0,0,4,365,1,31,61,336,3,53,7,6,5,9,7,7,0.27,45
5606999,1346231,0.7,0.78,1,20011,38.94155508,-77.01776939,3,1,1,1,0,0,30,1,0,2,1125,5,34,56,241,22,97,10,10,10,10,9,10,4.4,100
7359527,1546598,1,1,4,20011,38.94923674,-77.02239766,6,1.5,1,2,0,0,30,4,25,1,1125,17,47,77,352,4,95,10,10,10,10,10,10,1.79,119
6155318,5571655,1,0.6,3,20011,38.94214576,-77.02223361,2,1.5,1,1,0,350,35,1,0,3,1125,10,40,70,70,3,100,10,10,10,10,9,10,0.7,95
3351,4234,1,0.67,1,20011,38.93724081,-77.02648826,2,1,1,1,0,200,30,1,10,1,730,0,12,35,307,1,100,10,10,10,10,10,10,0.77,60
7277852,750192,1,0.78,3,20011,38.94381959,-77.02413469,4,1,0,2,0,0,25,2,10,3,1125,8,38,62,327,6,97,10,9,10,10,8,9,2.4,77
3247998,4824094,1,0,1,20011,38.94956214,-77.03182349,8,4,4,5,0,0,0,1,0,2,1125,29,59,89,364,3,100,10,10,10,10,8,10,0.29,500
1601459,3343073,1,0.93,1,20011,38.94012135,-77.03388055,2,1.5,1,1,0,0,10,1,10,1,1125,0,0,0,0,36,95,10,9,10,10,9,10,1.63,50
2501277,2431022,0.68,0.91,5,20011,38.94083285,-77.01871026,2,1.5,1,1,0,0,0,2,0,1,1125,24,54,84,359,25,90,9,9,9,9,9,9,1.43,59
303694,110003,1,1,1,20011,38.94209449,-77.01454658,4,1,1,2,0,125,39,2,25,2,90,22,39,53,328,89,96,10,10,10,10,9,10,2.05,110
2657916,315148,0.85,0.79,19,20010,38.93815045,-77.02377943,1,4,1,1,0,0,15,0,0,4,365,19,43,73,348,4,80,8,8,10,9,10,8,0.38,30
5615352,7527533,1,0,1,20011,38.95034726,-77.02269006,2,1,1,1,0,0,20,2,40,1,1125,17,47,77,212,5,100,10,10,10,10,9,10,0.77,95
2289912,8261484,1,0.9,1,20011,38.94269468,-77.02245728,4,1,1,1,0,150,25,2,35,1,1125,18,46,76,351,39,94,10,10,10,10,9,9,2.15,91
24712,100727,1,1,2,20011,38.94592329,-77.02330973,12,3.5,4,6,0,250,155,12,25,4,90,10,36,66,327,26,81,8,8,9,9,8,8,0.53,283
7045613,36946010,1,0.67,1,20011,38.93872019,-77.02105223,4,1,1,2,0,0,35,2,40,2,1125,14,44,66,332,1,100,10,10,10,10,10,10,1,125
72454,100727,1,1,2,20011,38.94684302,-77.02294317,14,3.5,4,7,0,500,155,12,25,4,90,8,27,57,326,19,84,9,8,9,9,8,8,0.34,283
8061487,2161408,1,1,1,20011,38.93877345,-77.02940612,2,1,1,1,0,250,40,2,10,2,1125,5,18,48,323,2,100,10,10,10,10,10,10,2,96
5792741,30052060,1,1,1,20011,38.94025063,-77.03057242,2,1,1,1,0,0,30,1,0,2,1125,16,36,66,341,14,89,9,8,10,10,9,9,2.59,84
6155371,5571655,1,0.6,3,20011,38.94181219,-77.0225414,2,1,1,1,0,0,30,1,0,3,1125,0,1,1,63,3,100,10,10,10,10,10,10,1.34,90
2198232,11190236,1,0.95,2,20011,38.94564795,-77.01817795,2,1,1,1,0,0,0,1,0,2,1125,20,30,56,327,100,97,10,10,10,10,9,10,5.37,73
4383031,22756175,0.95,0.92,2,20011,38.94301179,-77.03332159,1,2,1,1,0,0,0,1,15,1,1125,0,30,60,335,4,100,10,10,10,10,10,10,0.35,60
1870185,9692598,1,1,2,20011,38.94056933,-77.0213154,2,1.5,1,1,0,100,25,1,10,3,200,30,58,88,363,6,90,9,8,10,10,8,9,0.36,62
7389557,20916687,1,0.85,2,20011,38.94092192,-77.0317576,10,2.5,3,5,0,150,120,6,10,2,1125,15,38,63,329,3,93,10,9,9,10,9,10,1.55,240
6334955,32153086,1,1,1,20011,38.95591943,-77.02485584,8,2.5,3,4,0,400,100,7,25,2,1125,22,52,82,357,7,94,10,9,10,10,9,9,1.53,223
4393756,8083795,1,1,1,20011,38.93859682,-77.02357292,3,1.5,1,1,0,150,50,2,25,1,1125,25,55,85,360,3,100,10,10,10,10,10,10,0.67,150
4900352,3238684,1,0.69,2,20011,38.94753354,-77.02118869,2,1,1,1,0,0,10,1,0,1,6,0,12,21,150,27,99,10,10,10,10,9,10,3.02,60
